6,6720,3.689887073622536,5,5,5,3,4,4,3,4,5,5,3.194736842105263,3.9529208774956865,3
6,6736,3.689887073622536,4,4,4,4,3,3,3,3,3,4,3.194736842105263,3.8000249864656643,4
6,6775,3.689887073622536,5,5,4,4,3,4,4,4,3,3,3.194736842105263,3.8146853146853146,3
6,6833,3.689887073622536,4,3,4,5,4,3,4,4,3,3,3.194736842105263,3.8021435531016565,3
6,7048,3.689887073622536,4,3,3,4,2,4,3,5,3,4,3.194736842105263,3.323163388197511,3
6,7057,3.689887073622536,5,5,5,5,4,5,5,4,5,4,3.194736842105263,4.690768019790847,5
6,7158,3.689887073622536,5,5,5,2,5,3,3,3,4,3,3.194736842105263,4.288962165914613,3
6,7230,3.689887073622536,5,5,5,5,4,5,5,4,5,4,3.194736842105263,4.706602470794611,5
6,7330,3.689887073622536,4,4,4,4,3,3,3,3,1,4,3.194736842105263,3.8016204272035354,3
6,7416,3.689887073622536,5,4,4,5,4,2,4,3,3,4,3.194736842105263,4.202303994695839,4
6,7485,3.689887073622536,3,4,4,3,2,3,3,4,3,1,3.194736842105263,3.463607594936709,3
6,7509,3.689887073622536,4,3,4,3,4,3,4,3,2,4,3.194736842105263,3.5377056943293477,3
6,7742,3.689887073622536,3,5,5,5,5,1,1,4,4,4,3.194736842105263,4.458018386108273,1
6,7767,3.689887073622536,5,4,5,4,3,2,4,3,4,4,3.194736842105263,3.9265865063460255,4
6,8116,3.689887073622536,5,5,5,3,5,4,4,4,1,4,3.194736842105263,4.428330759511442,4
6,8295,3.689887073622536,3,2,3,4,4,4,4,3,5,3,3.194736842105263,3.732667210440457,3
6,8376,3.689887073622536,4,4,3,4,2,5,3,3,4,2,3.194736842105263,3.4834831034046325,3
6,8379,3.689887073622536,4,4,4,4,4,3,4,3,3,3,3.194736842105263,3.7981927710843375,4
6,8393,3.689887073622536,4,3,3,3,4,3,3,4,3,3,3.194736842105263,3.657177105184297,3
6,8535,3.689887073622536,4,5,5,3,3,2,3,5,3,4,3.194736842105263,4.416910473961381,3
6,8552,3.689887073622536,4,5,3,3,4,3,4,3,4,4,3.194736842105263,3.6337254901960785,4
6,8687,3.689887073622536,4,4,3,4,5,5,3,5,5,3,3.194736842105263,3.719850683364441,4
6,8743,3.689887073622536,4,3,5,3,5,4,5,5,4,5,3.194736842105263,3.955074068946421,4
6,8883,3.689887073622536,5,4,4,3,5,3,5,3,4,3,3.194736842105263,3.8567813765182186,4
6,8901,3.689887073622536,2,2,3,2,2,3,3,3,3,3,3.194736842105263,2.7111111111111112,3
6,9049,3.689887073622536,3,3,3,4,5,4,4,4,4,3,3.194736842105263,3.656774406877738,4
6,9188,3.689887073622536,4,4,4,3,3,3,3,3,2,4,3.194736842105263,3.323230947354083,3
6,9189,3.689887073622536,4,3,4,4,4,3,4,1,3,3,3.194736842105263,3.948279933873888,3
6,9426,3.689887073622536,5,3,5,5,4,3,4,3,4,4,3.194736842105263,4.003263308178666,5
6,9442,3.689887073622536,3,4,5,4,3,2,3,3,4,5,3.194736842105263,3.628441710603398,4
6,9458,3.689887073622536,4,3,4,4,5,3,3,3,3,4,3.194736842105263,3.522008020486061,3
6,9481,3.689887073622536,5,2,3,4,3,5,4,3,4,2,3.194736842105263,3.673319179051663,3
6,9683,3.689887073622536,5,4,5,5,4,3,3,3,4,2,3.194736842105263,3.990731412452146,4
6,9741,3.689887073622536,5,4,4,5,3,2,4,4,3,3,3.194736842105263,3.6703975299112312,4
6,9800,3.689887073622536,4,3,3,4,3,3,4,3,3,3,3.194736842105263,3.3608045977011494,3
6,9886,3.689887073622536,4,3,4,5,4,4,5,5,5,3,3.194736842105263,3.718701203269955,5
6,9909,3.689887073622536,5,5,5,5,5,3,3,3,4,3,3.194736842105263,4.359917850419305,3
6,9939,3.689887073622536,3,1,2,3,2,3,3,3,4,3,3.194736842105263,3.4266799278920868,3
6,9954,3.689887073622536,4,4,4,4,4,4,3,3,3,3,3.194736842105263,3.981551817688551,4
6,10080,3.689887073622536,3,5,5,5,5,1,1,4,4,4,3.194736842105263,4.374156068456586,1
6,10159,3.689887073622536,4,5,4,4,4,3,4,4,3,3,3.194736842105263,3.9336118848653667,4
6,10170,3.689887073622536,4,4,3,5,4,3,4,2,3,3,3.194736842105263,3.52106611435112,4
6,10255,3.689887073622536,5,5,3,3,4,3,4,4,2,4,3.194736842105263,3.9660984485730704,3
6,10276,3.689887073622536,3,5,4,4,2,4,3,3,2,4,3.194736842105263,4.0234511725586275,3
6,10413,3.689887073622536,3,3,3,4,3,3,3,3,3,3,3.194736842105263,3.4080188679245285,3
6,10422,3.689887073622536,4,4,5,3,5,3,4,4,2,3,3.194736842105263,3.7094320486815415,4
6,10759,3.689887073622536,2,2,3,1,2,3,3,4,3,3,3.194736842105263,2.586830387262178,3
6,10951,3.689887073622536,4,5,3,4,4,3,4,4,4,3,3.194736842105263,4.0473333333333334,3
6,11077,3.689887073622536,4,3,4,4,3,3,3,3,3,4,3.194736842105263,3.4913994206465175,4
6,11126,3.689887073622536,4,5,4,3,1,4,4,1,4,1,3.194736842105263,4.170332241459991,3
6,11183,3.689887073622536,3,4,3,4,3,1,3,3,3,3,3.194736842105263,3.8147186147186147,3
6,11314,3.689887073622536,5,3,4,5,4,4,3,5,3,4,3.194736842105263,3.4406275635767023,3
6,11443,3.689887073622536,4,5,5,5,4,4,4,5,5,5,3.194736842105263,4.216650576409791,5
6,11662,3.689887073622536,5,5,5,3,5,4,4,4,4,1,3.194736842105263,4.513362524535709,4
6,11812,3.689887073622536,5,4,4,4,3,3,4,4,5,3,3.194736842105263,4.108755430449568,3
6,11925,3.689887073622536,5,4,2,4,5,1,1,3,4,4,3.194736842105263,4.0997506234413965,1
6,12011,3.689887073622536,3,4,3,3,3,4,3,3,4,3,3.194736842105263,3.6152768044849335,3
6,12061,3.689887073622536,3,5,3,5,5,4,4,4,3,3,3.194736842105263,3.87890625,3
6,12435,3.689887073622536,4,5,4,4,3,1,1,3,3,3,3.194736842105263,4.125672489874871,3
6,12493,3.689887073622536,3,4,4,4,3,3,3,4,3,3,3.194736842105263,3.7262653489068582,3
6,12560,3.689887073622536,3,4,4,3,5,4,3,5,3,2,3.194736842105263,3.922913719943423,3
6,12672,3.689887073622536,3,3,2,4,4,1,1,3,3,3,3.194736842105263,3.64802765351769,3
6,12812,3.689887073622536,5,3,1,3,4,3,4,3,3,3,3.194736842105263,3.6697674418604653,4
6,12966,3.689887073622536,4,4,5,3,3,3,5,4,3,3,3.194736842105263,3.4480852518805563,4
6,13029,3.689887073622536,3,5,4,3,5,3,3,1,4,3,3.194736842105263,3.225739026575097,3
6,13080,3.689887073622536,5,4,3,5,5,3,4,3,3,3,3.194736842105263,3.8692307692307693,4
6,13102,3.689887073622536,3,2,3,3,4,3,3,1,4,3,3.194736842105263,3.116513222331048,3
6,13128,3.689887073622536,5,4,4,5,4,5,4,3,3,4,3.194736842105263,3.6965317919075145,3
6,13378,3.689887073622536,3,4,3,4,3,3,3,3,4,3,3.194736842105263,3.969298245614035,4
6,13614,3.689887073622536,5,5,2,5,5,4,2,4,3,4,3.194736842105263,4.159142601144118,3
6,14112,3.689887073622536,4,2,4,5,4,4,3,4,4,3,3.194736842105263,3.764397905759162,3
6,14198,3.689887073622536,3,4,5,3,3,4,4,4,2,3,3.194736842105263,4.012303737030575,4
6,14203,3.689887073622536,4,4,3,2,3,3,3,2,3,5,3.194736842105263,3.237765396777594,3
6,14250,3.689887073622536,3,4,3,4,4,4,2,3,3,4,3.194736842105263,3.617142857142857,3
6,14302,3.689887073622536,5,5,5,3,5,4,4,4,1,4,3.194736842105263,4.414212076583211,4
6,14303,3.689887073622536,4,4,4,3,5,3,4,3,3,4,3.194736842105263,3.7290748898678414,3
6,14339,3.689887073622536,3,4,4,3,3,4,3,3,3,3,3.194736842105263,3.727272727272727,3
6,14358,3.689887073622536,5,4,4,4,4,4,4,3,3,5,3.194736842105263,4.1555040556199305,2
6,14391,3.689887073622536,2,4,3,2,4,3,3,4,3,3,3.194736842105263,3.6429163214581606,4
6,14403,3.689887073622536,3,3,4,5,4,3,3,3,1,2,3.194736842105263,3.728646517739816,4
6,14712,3.689887073622536,4,3,2,3,3,1,3,3,3,3,3.194736842105263,3.2431116905693176,1
6,14731,3.689887073622536,3,5,3,3,4,3,3,4,4,3,3.194736842105263,3.5036496350364965,3
6,14804,3.689887073622536,4,4,2,2,4,3,3,3,4,4,3.194736842105263,3.639646869983949,3
6,14856,3.689887073622536,4,3,3,4,4,4,2,2,3,4,3.194736842105263,3.8089794221575555,3
6,14862,3.689887073622536,5,4,3,3,5,4,4,4,3,3,3.194736842105263,3.778665145464917,1
6,14869,3.689887073622536,4,3,4,3,5,4,2,4,5,4,3.194736842105263,3.9811038353601496,3
6,14911,3.689887073622536,4,3,5,1,5,1,1,4,4,4,3.194736842105263,4.18393536121673,1
6,14961,3.689887073622536,5,5,5,5,4,5,5,4,5,4,3.194736842105263,4.722920262340352,5
6,15037,3.689887073622536,4,3,3,3,3,4,3,4,3,5,3.194736842105263,3.8988348962773514,3
6,15105,3.689887073622536,3,2,4,3,4,2,3,3,3,3,3.194736842105263,3.6442750516118787,3
6,15563,3.689887073622536,3,2,3,3,3,2,3,3,4,3,3.194736842105263,3.3419161337785073,3
6,15578,3.689887073622536,5,3,5,4,2,3,3,4,3,4,3.194736842105263,3.59360929557008,3
6,15627,3.689887073622536,4,3,4,4,4,4,3,4,4,4,3.194736842105263,3.695811518324607,4
6,15646,3.689887073622536,5,3,3,3,3,4,3,3,3,4,3.194736842105263,3.211614881567008,3
6,15702,3.689887073622536,5,3,4,4,3,3,4,5,4,3,3.194736842105263,3.9085847337517716,4
6,15788,3.689887073622536,3,3,3,4,4,4,3,3,5,3,3.194736842105263,3.417847213027936,3
6,15853,3.689887073622536,3,4,4,3,3,2,2,4,3,4,3.194736842105263,3.633374498301945,3
6,15985,3.689887073622536,4,4,3,3,3,4,3,4,4,3,3.194736842105263,3.7251908396946565,3
6,16006,3.689887073622536,5,5,5,5,5,3,1,1,3,4,3.194736842105263,4.46274217585693,3
6,16008,3.689887073622536,4,3,4,3,5,3,4,3,3,3,3.194736842105263,3.7816957662900834,1
6,16063,3.689887073622536,4,4,4,4,4,3,3,4,4,3,3.194736842105263,3.933518969718065,3
6,16286,3.689887073622536,3,4,4,3,3,2,3,4,4,2,3.194736842105263,3.6477935054121566,4
6,16357,3.689887073622536,3,4,4,2,2,4,3,3,3,3,3.194736842105263,3.444274483298353,4
6,16406,3.689887073622536,1,3,5,3,3,3,3,3,4,3,3.194736842105263,3.563455436977214,3
6,16872,3.689887073622536,5,5,5,5,4,3,4,3,5,5,3.194736842105263,4.099139632173021,3
6,16948,3.689887073622536,3,3,3,2,3,3,3,4,3,3,3.194736842105263,3.1473684210526316,3
6,16956,3.689887073622536,4,5,5,5,5,4,3,3,4,3,3.194736842105263,3.9612403100775193,3
6,17157,3.689887073622536,5,4,5,4,5,3,4,4,3,5,3.194736842105263,4.294985157582265,4
6,17169,3.689887073622536,5,4,4,3,5,1,1,3,3,3,3.194736842105263,3.7234212515869505,3
6,17219,3.689887073622536,5,4,5,5,5,3,1,1,3,4,3.194736842105263,4.538915094339623,3
6,17319,3.689887073622536,2,2,2,3,3,3,4,3,4,4,3.194736842105263,3.750033489618218,2
6,17324,3.689887073622536,4,3,3,5,3,4,3,3,3,3,3.194736842105263,3.778460349657104,3
6,17405,3.689887073622536,4,4,3,3,3,3,3,4,3,3,3.194736842105263,3.520410281246757,3
6,17467,3.689887073622536,4,3,3,5,3,3,4,3,5,4,3.194736842105263,3.8680482686253934,3
6,17480,3.689887073622536,5,5,5,3,5,1,1,4,4,4,3.194736842105263,4.275316455696203,1
6,17525,3.689887073622536,3,3,3,2,5,4,3,3,4,4,3.194736842105263,3.696825396825397,3
6,17724,3.689887073622536,3,4,3,3,3,3,3,4,3,4,3.194736842105263,3.855529411764706,3
7,83,3.689887073622536,5,5,3,4,4,5,5,5,5,5,4.551724137931035,3.8438328912466844,5
7,285,3.689887073622536,5,4,5,3,5,4,3,5,5,5,4.551724137931035,3.435164835164835,5
7,2953,3.689887073622536,5,5,5,3,5,5,5,5,5,5,4.551724137931035,3.7108167770419427,5
7,3151,3.689887073622536,4,3,4,3,4,3,5,5,5,5,4.551724137931035,3.3469901579308767,2
7,4157,3.689887073622536,4,5,5,3,4,5,5,5,5,5,4.551724137931035,3.4575682382133994,5
7,4874,3.689887073622536,3,3,3,3,3,5,5,5,5,5,4.551724137931035,3.538114907998498,5
7,5401,3.689887073622536,4,5,3,3,4,2,5,5,5,3,4.551724137931035,3.3673761251787666,3
7,6408,3.689887073622536,4,5,3,4,3,5,5,5,5,5,4.551724137931035,3.855272679428985,5
7,6960,3.689887073622536,4,2,5,5,3,5,5,5,5,5,4.551724137931035,3.716506630086877,5
7,7057,3.689887073622536,3,5,5,4,5,5,5,5,2,3,4.551724137931035,4.690768019790847,5
7,7145,3.689887073622536,4,4,5,5,4,5,5,5,5,5,4.551724137931035,3.581143740340031,5
7,7590,3.689887073622536,3,5,4,4,3,5,5,5,5,5,4.551724137931035,3.7048129588626035,5
7,7749,3.689887073622536,4,5,5,5,5,5,2,5,5,5,4.551724137931035,4.348949919224555,5
7,7997,3.689887073622536,5,3,4,4,5,5,5,5,5,5,4.551724137931035,3.8360380526021265,4
7,8393,3.689887073622536,4,4,5,5,5,5,3,4,5,2,4.551724137931035,3.657177105184297,3
7,8596,3.689887073622536,5,5,5,4,3,5,5,5,3,2,4.551724137931035,4.170868347338936,5
7,9217,3.689887073622536,3,3,3,3,4,5,5,5,3,5,4.551724137931035,3.690527218174025,5
7,10644,3.689887073622536,5,5,4,5,5,5,5,5,5,5,4.551724137931035,4.534090909090909,5
7,13072,3.689887073622536,5,5,4,5,4,5,5,5,5,5,4.551724137931035,3.552212389380531,5
7,13673,3.689887073622536,4,4,5,5,5,5,5,4,5,5,4.551724137931035,4.357193525504611,5
7,14759,3.689887073622536,4,4,4,4,4,5,5,4,5,5,4.551724137931035,3.5192130341223486,3
7,14963,3.689887073622536,4,5,4,4,3,5,5,5,5,5,4.551724137931035,3.7374067164179103,5
7,16107,3.689887073622536,5,5,5,5,4,5,5,5,5,5,4.551724137931035,4.288209606986899,5
7,16150,3.689887073622536,4,4,4,5,5,5,5,5,5,5,4.551724137931035,3.8523830538393646,4
7,16465,3.689887073622536,5,4,4,5,5,5,5,5,5,5,4.551724137931035,3.605511937189553,4
7,16534,3.689887073622536,4,4,4,4,3,5,5,5,5,5,4.551724137931035,3.3932119205298013,5
7,17324,3.689887073622536,5,4,4,5,5,3,3,4,5,2,4.551724137931035,3.778460349657104,5
7,17328,3.689887073622536,5,5,5,5,5,5,5,5,5,5,4.551724137931035,4.113038232410829,5
7,17405,3.689887073622536,4,3,3,3,4,5,5,3,5,5,4.551724137931035,3.520410281246757,4
8,1144,3.689887073622536,4,4,3,4,2,3,4,2,3,5,4.214285714285714,3.9726187690147436,4
8,1202,3.689887073622536,4,5,4,5,4,4,5,5,3,4,4.214285714285714,3.7802070457354757,5
8,1428,3.689887073622536,3,5,5,3,5,4,4,4,5,5,4.214285714285714,3.496699349577711,4
8,1518,3.689887073622536,2,4,4,5,5,4,3,4,5,5,4.214285714285714,3.6204465334900116,4
8,1719,3.689887073622536,2,3,2,5,3,2,5,4,5,3,4.214285714285714,3.0975083972527195,1
8,1799,3.689887073622536,5,5,5,4,5,4,5,5,5,5,4.214285714285714,3.840288160935164,5
8,1843,3.689887073622536,5,4,4,4,3,4,5,4,4,4,4.214285714285714,3.2127017178552837,3
8,1905,3.689887073622536,5,3,5,3,4,4,4,4,5,5,4.214285714285714,4.217745506065705,5
8,2152,3.689887073622536,2,4,4,2,4,5,5,4,3,4,4.214285714285714,3.3991146260787386,3
8,2186,3.689887073622536,4,5,3,5,5,5,4,4,5,5,4.214285714285714,3.8047485621589736,5
8,2200,3.689887073622536,5,5,3,5,4,4,5,5,4,4,4.214285714285714,3.059714171497102,4
8,2580,3.689887073622536,4,4,4,2,4,3,3,4,4,5,4.214285714285714,3.4712695277428622,4
8,2782,3.689887073622536,5,5,5,5,5,4,3,5,4,5,4.214285714285714,4.307002234012845,4
8,3106,3.689887073622536,4,5,3,5,3,5,3,5,4,5,4.214285714285714,3.6775342465753424,4
8,3427,3.689887073622536,5,5,3,5,5,5,4,5,4,5,4.214285714285714,3.514042854613069,4
8,3538,3.689887073622536,4,3,3,5,5,3,4,3,4,4,4.214285714285714,3.794046997389034,2
8,3610,3.689887073622536,4,4,5,3,5,5,5,5,5,4,4.214285714285714,3.9608197709463533,5
8,3925,3.689887073622536,4,5,4,4,3,5,5,5,4,5,4.214285714285714,3.7428757531346686,5
8,3936,3.689887073622536,5,4,5,4,2,5,5,4,5,4,4.214285714285714,3.301263758662862,4
8,3938,3.689887073622536,5,4,5,3,3,5,4,4,5,4,4.214285714285714,4.0580564428491455,4
8,4306,3.689887073622536,5,4,5,5,5,4,4,5,5,4,4.214285714285714,4.312609649122807,5
8,4577,3.689887073622536,5,2,5,3,4,4,2,5,3,4,4.214285714285714,3.9321802457897133,3
8,4590,3.689887073622536,4,5,3,5,4,4,5,4,4,4,4.214285714285714,3.2583493481535344,4
8,4883,3.689887073622536,4,4,4,5,2,4,4,5,4,5,4.214285714285714,3.416715715126545,4
8,4996,3.689887073622536,5,5,3,5,5,5,5,4,4,5,4.214285714285714,3.5402738881323708,4
8,5054,3.689887073622536,4,4,4,3,5,5,4,5,5,4,4.214285714285714,3.669616076784643,5
8,5056,3.689887073622536,4,3,4,4,4,3,4,4,4,5,4.214285714285714,3.517913442247062,4
8,5317,3.689887073622536,3,5,4,2,3,5,3,4,5,5,4.214285714285714,3.302741269245212,5
8,5496,3.689887073622536,2,5,5,4,5,5,4,4,5,5,4.214285714285714,3.6135384817700626,5
8,6099,3.689887073622536,3,4,5,5,5,2,4,4,4,5,4.214285714285714,3.9968978682787144,4
8,6350,3.689887073622536,5,5,4,4,5,5,4,5,4,4,4.214285714285714,3.7530629488804395,5
8,6386,3.689887073622536,5,5,3,4,2,5,3,4,4,3,4.214285714285714,3.1506630727762803,5
8,6497,3.689887073622536,3,3,4,4,4,4,4,4,5,4,4.214285714285714,3.320193807998686,4
8,6692,3.689887073622536,3,5,4,5,2,4,5,5,4,4,4.214285714285714,3.4141682700717157,4
8,6844,3.689887073622536,4,5,4,4,5,4,5,5,4,4,4.214285714285714,3.2451297173510683,4
8,6931,3.689887073622536,5,4,5,5,4,5,5,5,4,5,4.214285714285714,3.490897053955644,5
8,6972,3.689887073622536,5,5,4,5,5,5,4,4,4,5,4.214285714285714,3.6507042838741848,5
8,7234,3.689887073622536,5,3,3,4,4,3,5,5,4,5,4.214285714285714,3.802368830620697,5
8,7240,3.689887073622536,4,4,5,3,4,3,4,5,4,4,4.214285714285714,3.3006735363536928,4
8,7511,3.689887073622536,4,4,4,4,4,5,5,5,4,5,4.214285714285714,3.7591324974584888,5
8,8181,3.689887073622536,5,5,3,3,2,4,4,4,5,5,4.214285714285714,3.2400431499460627,4
8,8292,3.689887073622536,3,5,2,5,4,5,5,5,5,5,4.214285714285714,4.130414904560522,5
8,8393,3.689887073622536,3,5,4,5,4,5,5,4,4,4,4.214285714285714,3.657177105184297,4
8,8687,3.689887073622536,4,5,5,4,4,5,5,4,5,5,4.214285714285714,3.719850683364441,5
8,9205,3.689887073622536,3,4,4,4,3,4,5,4,4,4,4.214285714285714,3.3464829889375913,4
8,9254,3.689887073622536,5,3,5,5,4,5,5,4,5,5,4.214285714285714,4.046233097231165,5
8,9340,3.689887073622536,3,3,4,4,3,5,5,4,4,3,4.214285714285714,3.4023651571964235,4
8,9415,3.689887073622536,4,5,3,4,4,4,4,5,4,3,4.214285714285714,3.272215397215397,3
8,9756,3.689887073622536,5,5,3,3,4,4,5,3,5,4,4.214285714285714,3.371247981288634,4
8,10078,3.689887073622536,3,3,5,4,4,3,4,5,2,4,4.214285714285714,3.2623947614593076,4
8,10123,3.689887073622536,4,3,4,3,3,5,5,4,4,5,4.214285714285714,3.280930322331596,4
8,10168,3.689887073622536,4,4,3,4,5,4,5,4,3,4,4.214285714285714,3.1237538216137177,4
8,10451,3.689887073622536,4,2,3,3,4,4,4,5,5,4,4.214285714285714,3.7987295509919945,2
